domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
johankriel.co.za,Johan Kriel | attooh! Your Wealth Solution,,,67,23960,2025-11-02T13:38:39.47547908Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
securemoneyhealth.com,Secure Money Health - Medicare,Secure Money Health - Medicare,USA,82,10957,2025-11-02T10:23:38.924619454Z,"['AgencyBloc', 'Alternate Protocol', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Essential Addons for Elementor', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Gravity', 'Gravity Forms', 'Hello Elementor', 'Microdata for Google Shopping', 'NFOrce Internet', 'Nginx', 'QUIC', 'Table Addons for Elementor', 'UTF-8', 'Vimeo', 'WP Engine', 'WordPress', 'WordPress Multisite', 'eMoney', 'jQuery', 'reCAPTCHA']"
patrickvanniekerk.co.za,Patrick van Niekerk | attooh! Your Wealth Solution,,AUS,67,23960,2025-11-02T00:07:52.686849278Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
presidiocm.com,Presidio Capital Management,,USA,77,69405,2025-11-01T22:47:10.52210508Z,"['Alternate Protocol', 'Automattic', 'BatCache', 'CM Commerce', 'Calendly', 'Content Delivery Network', 'Cornerstone', 'Elementor', 'EmbedPress', 'Fastly', 'Google Maps', 'Google My Business', 'Gutenberg', 'HubSpot Conversations', 'HubSpot WordPress Plugin', 'Hubspot', 'Instagram Follow Button', 'Jetpack', 'Jetpack Site Accelerator', 'NFOrce Internet', 'Nginx', 'PHP', 'Pardot', 'Perl', 'Prospective', 'Table Addons for Elementor', 'Theme In WP', 'Twenty Seventeen', 'UTF-8', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'eMoney', 'jQuery']"
nicovanheerden.co.za,Nico van Heerden | attooh! Your Wealth Solution,,,67,26360,2025-11-01T14:20:39.020810585Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
moniqueoreilly.co.za,Monique O'Reilly | attooh! Your Wealth Solution,,,67,23960,2025-11-01T04:05:39.026502289Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
lindaerasmus.com,Linda Erasmus | attooh! Your Wealth Solution,,AUS,67,23960,2025-10-31T23:04:41.284459985Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
ericswanepoel.co.za,Eric Swanepoel | attooh! Your Wealth Solution,,AUS,67,23960,2025-10-31T12:58:48.662194821Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
money-illustrated.com,Money Illustrated: Where Human and Money Meet,,USA,72,25915,2025-10-31T12:41:38.932093727Z,"['AJAX Libraries API', 'AWS WAF Challenge', 'Altruist', 'Amazon', 'Amazon CloudFront', 'Animate It', 'Calendly', 'CloudFront', 'Cloudflare', 'Content Delivery Network', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Newsletter for Wordpress', 'Tailwind CSS', 'WF Cookie Consent', 'Webflow', 'eMoney']"
izakbutler.com,Izak Butler | attooh! Your Wealth Solution,,,67,23960,2025-10-31T11:44:39.535042684Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Google Tag Manager', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney', 'shadcn ui']"
paulmelville.co.za,Paul Melville | attooh! Your Wealth Solution,,AUS,72,38960,2025-10-30T20:46:44.482300447Z,"['AWS WAF Challenge', 'Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
jpjansevanrensburg.co.za,Jp Janse Van Rensburg | attooh! Your Wealth Solution,,AUS,72,38960,2025-10-30T14:15:49.88805885Z,"['AWS WAF Challenge', 'Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
arlenewasserman.co.za,Arlene Wasserman | attooh! Your Wealth Solution,,AUS,72,23960,2025-10-28T00:55:33.861764415Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'DAV', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
mareliegrobler.co.za,Marelie Grobler | attooh! Your Wealth Solution,,,77,23960,2025-10-25T14:32:31.757148221Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney', 'shadcn ui']"
jpbasson.co.za,JP Basson | attooh! Your Wealth Solution,,,77,23960,2025-10-25T01:20:31.670233386Z,"['Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney', 'shadcn ui']"
charlleroux.co.za,Charl le Roux | attooh! Your Wealth Solution,,,72,38960,2025-10-24T19:14:31.668612334Z,"['AWS WAF Challenge', 'Amazon S3 CDN', 'Apture Linking Platform', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'DAV', 'Financial Services Guide', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Nuxt.js', 'QUIC', 'Storyblocks', 'UTF-8', 'Vimeo', 'Vimeo CDN', 'eMoney']"
mcculleycompanies.com,Home,,USA,70,43258,2025-10-21T12:46:43.992895169Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Essential Addons for Elementor', 'Fireblade', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Hello Elementor', 'Paycor', 'Table Addons for Elementor', 'Twitter Ads', 'UTF-8', 'University or College', 'WP Engine', 'WordPress', 'WordPress Multisite', 'YouTube', 'eMoney', 'jQuery']"
